region,year,T2M,T2M_MAX,T2M_MIN,T2MDEW,T2MWET,RH2M,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_PAR_TOT,WS2M,WS2M_MAX,WS2M_MIN,WD2M,PS,QV2M,GWETROOT,GWETTOP,GWETPROF,T2M_RANGE,PRECTOTCORR,total_precip_mm,avg_precip_mm,rainy_days,1 km monthly NDVI,1 km monthly EVI,1 km monthly VI Quality,1 km monthly red reflectance,1 km monthly NIR reflectance,1 km monthly blue reflectance,1 km monthly MIR reflectance
Central,2010,-0.08671952055880573,-0.48616002400596003,0.6155350907165952,0.5562368863942113,0.503269287007177,0.5962615993283192,-0.6896289450316648,0.07705828949613637,-0.18953941573435903,-1.0944562008852794,-1.3644814748242322,-0.39618955176865067,0.4041221803512576,1.3497155222311632,0.6002734771619872,0.2148372311075132,0.24632508186146185,0.02472489756587866,-0.7782175079626273,0.10079078262446618,0.4861069502645166,0.49530527877648756,0.19091196213656617,0.9032632700118933,0.9706344275190792,0.5056869823556386,-0.687935172703928,0.7870600613994911,-0.41499056966271414,-0.6702223542411821
Central,2011,-0.4932943745713556,-0.8027293315772415,0.27511211556994114,0.4849263493925535,0.28630097049110487,0.6896162237764635,-0.6791955453031885,0.04772538234418339,-0.20378536790909432,-1.1686578335772193,-1.4292240229069542,-0.3752810068330757,0.4111420951256812,1.338195003141897,0.4933778933836608,0.5932002237086138,0.5609160023911665,0.40054608584991175,-0.8493813856935443,0.12447972199347783,0.3004143412632173,0.30668518820166996,0.19091196213656614,0.7177048019211268,0.7133347352919778,0.6583872454664746,-0.46982995279691475,0.5848617024064044,-0.1440671170770846,-0.6555699811185086
Central,2012,-0.43259085592966434,-0.6697587220279396,0.2470305460619717,0.42170763140683126,0.2475964475572422,0.5893714391533542,-0.8084132085266816,0.02838294895766086,-0.24904778535944427,-1.135306300324521,-1.3933967216756882,-0.4511051674835995,0.6248603556280551,1.420050469984111,0.3955507990860851,0.28156032000808623,0.27041449984715876,0.09712169679458331,-0.7189609647605183,0.10685678354354743,0.07614804262285475,0.08076486636893809,0.1542435166270701,0.6619330128961497,0.6902057396429058,0.3170988736482934,-0.4031056266500639,0.6123816561440799,-0.11833389476714218,-0.5513979522242374
Central,2013,-0.22665724063680084,-0.397680818599734,0.27796867014936333,0.38466135159152,0.28715400383426315,0.43272236071757236,-0.6308212979755682,0.11715792471437675,-0.17995123561590656,-1.034066929102343,-1.2865319114585705,-0.38883089589592784,0.4752967246927518,1.4251123487151676,0.34108521936637154,-0.3552137944240042,-0.30722530766553735,-0.5215782926308905,-0.504047148041501,-0.29506679111478523,-0.25403498788506024,-0.2515582579102609,-0.053544341260074464,0.6467186002174438,0.603330521399735,0.4572962691722236,-0.4795620724622098,0.41138954824994384,-0.21548092515764342,-0.4759438464477333
Central,2014,-0.2476433505280821,-0.5461015902267338,0.3967742982962381,0.4698860291972391,0.3614165996549162,0.5602697682713113,-0.8510566393870032,0.11723314036653143,-0.2504684024494875,-1.0690764129645263,-1.3283397734741988,-0.34120436554803996,0.5665480624739798,1.4441942573837305,0.4627941109430102,0.04879820460904139,0.06129841812184231,-0.12986298533066895,-0.701017371866381,0.017072549756533884,0.12226025558176652,0.12663399991426527,-0.261332199147219,0.7976368015428119,0.8138215653904007,0.7746796967308498,-0.549505884870639,0.6655779601380933,-0.21667439652028805,-0.6226240319003159
Central,2015,-0.4559982800429461,-0.6770372305320186,0.2247292195827404,0.4288053204528593,0.24606213361413623,0.6136956530802702,-0.9010819703228762,-0.08088267512124138,-0.2976813607167963,-1.0942762880647505,-1.372984164118747,-0.3632726367640677,0.4380108164779894,1.5194223726566427,0.4183362029258957,0.3148014832569117,0.33684960957050464,0.1380242945770173,-0.712091386644787,0.05961887646976762,-0.0979885461633378,-0.08855569906462316,-0.29466714961039725,0.636218614681182,0.6935823445263533,0.6771484684181502,-0.2952044661651997,0.7310302466258934,0.09081695557263364,-0.5111334423480965
Central,2016,-0.12203208807091515,-0.42623339779645736,0.4963261743332777,0.4938027208769625,0.43031765444435083,0.5559613017027828,-0.699622815016321,-0.04483394030454452,-0.21116058292290496,-1.1086280426411235,-1.3817537577267165,-0.4773977239569543,0.6213184570775168,1.4595489821433556,0.5305801904976754,0.1827957059971037,0.20085917569678113,0.0014776908997288969,-0.6568249354971557,0.108813857234566,0.20506371563460193,0.20228432035874144,0.11757507111757397,0.6980752740706198,0.7436414156162315,0.3421088258753202,-0.4587855917020567,0.6466699199941133,-0.2223626730308534,-0.5312346519727774
Central,2017,-0.4583072569438893,-0.8372251577513855,0.3879467781167249,0.5890887549139597,0.39935378076648753,0.8080645015155561,-0.7451845726172853,-0.024313208550636106,-0.22976180963788106,-1.245955666617741,-1.5166393579379267,-0.46977353081538226,0.7302248980984684,1.4158289725030995,0.6488436033256929,0.9686450156433377,0.83841228869082,0.77503129305054,-0.945241116215274,0.26631655082312783,0.33900622752190007,0.3412482000681761,0.10535225594774196,0.8258510808072211,0.8590212390866333,0.25944372266514093,-0.6649357568740745,0.6302772866903019,-0.4431671020727672,-0.575283914300787
Central,2018,-0.38101186899696593,-0.7207732440077735,0.3717064609706322,0.541465173014119,0.38172113290426996,0.7155677964770809,-0.5058656781634207,0.02123139984833433,-0.13489232154628158,-1.162650112681096,-1.40445981351068,-0.3856801679448146,0.7856453065585921,1.4235310993266017,0.5745244578530389,0.6705373351263818,0.6014952772867589,0.47854550396964335,-0.8359310086774795,0.19663174209979795,-0.027230523841479542,-0.02571930721562941,-0.029098710920410425,0.7646416727014985,0.7696855864055044,0.5816543854745433,-0.5946358958032175,0.558048392820095,-0.3593637019819426,-0.5736582692963584
Central,2019,-0.2776839302171055,-0.7148471227963982,0.5228456024598002,0.6125578531642117,0.4878557194447941,0.7534052326417505,-0.5528835340942764,0.0882113640144598,-0.14619514149339252,-1.2307070493613217,-1.5145604535589292,-0.49099820386990767,0.8116367989527674,1.4295785412261166,0.6884348551666734,1.1077616935299772,0.9187715184888665,0.9048525201865543,-0.9196698334196339,0.4575718091586878,0.24195257060985398,0.24299630118828328,0.3131401138348865,0.8240233403718186,0.8183488269289992,0.63056882516302,-0.6263129741001381,0.6052348654722249,-0.3342319900421169,-0.6014498971884918
Central,2020,-0.3319247480449375,-0.6301952175744172,0.3421680380770294,0.5128847469847702,0.372120420816769,0.654810862928323,-0.5752996067953687,0.025300092438552847,-0.1682633987245642,-1.2290729136082135,-1.4979349340890016,-0.5348747359746832,0.6423378558592471,1.4367729088240828,0.5416062355353486,0.7526099363743574,0.6377094800299868,0.5596485786797986,-0.7409730215850031,0.35043361861387434,0.055522005181598534,0.05411218923918604,0.12979788628740604,0.7159794239354373,0.6987306503719961,1.0027048261348395,-0.5298439567407517,0.5205092509964674,-0.2702922919860098,-0.44474998411618305
